target,new_brand,cleaned_tweet,tokenized_tweet,cleaned_tweet_str
-1.0,apple,ui apple opening temporary store downtown ipad launchquot oh yay traffic,"['ui', 'apple', 'opening', 'temporary', 'store', 'downtown', 'ipad', 'launchquot', 'oh', 'yay', 'traffic']",u i   a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   d o w n t o w n   i p a d   l a u n c h q u o t   o h   y a y   t r a f f i c
1.0,apple,apple popup store open noon fresh shipment ipad im pretty sure im going get one fingers crossed,"['apple', 'popup', 'store', 'open', 'noon', 'fresh', 'shipment', 'ipad', 'im', 'pretty', 'sure', 'im', 'going', 'get', 'one', 'finger', 'crossed']",a p p l e   p o p u p   s t o r e   o p e n   n o o n   f r e s h   s h i p m e n t   i p a d   i m   p r e t t y   s u r e   i m   g o i n g   g e t   o n e   f i n g e r s   c r o s s e d
1.0,apple,apple saves set open popup store,"['apple', 'save', 'set', 'open', 'popup', 'store']",a p p l e   s a v e s   s e t   o p e n   p o p u p   s t o r e
1.0,apple,apple schools marketing expes,"['apple', 'school', 'marketing', 'expes']",a p p l e   s c h o o l s   m a r k e t i n g   e x p e s
1.0,apple,apple schools marketing expes via,"['apple', 'school', 'marketing', 'expes', 'via']",a p p l e   s c h o o l s   m a r k e t i n g   e x p e s   v i a
1.0,apple,apple schools marketing expes via ltlt true love loathe one marketing like,"['apple', 'school', 'marketing', 'expes', 'via', 'ltlt', 'true', 'love', 'loathe', 'one', 'marketing', 'like']",a p p l e   s c h o o l s   m a r k e t i n g   e x p e s   v i a   l t l t   t r u e   l o v e   l o a t h e   o n e   m a r k e t i n g   l i k e
1.0,apple,apple schools marketing expes cnet,"['apple', 'school', 'marketing', 'expes', 'cnet']",a p p l e   s c h o o l s   m a r k e t i n g   e x p e s   c n e t
1.0,apple,apple schools marketing expes cnet blogs,"['apple', 'school', 'marketing', 'expes', 'cnet', 'blog']",a p p l e   s c h o o l s   m a r k e t i n g   e x p e s   c n e t   b l o g s
1.0,apple,ui apple store downtown open til midnight u theres still time,"['ui', 'apple', 'store', 'downtown', 'open', 'til', 'midnight', 'u', 'there', 'still', 'time']",u i   a p p l e   s t o r e   d o w n t o w n   o p e n   t i l   m i d n i g h t   u   t h e r e s   s t i l l   t i m e
-1.0,apple,quotthe apple store mall sunday 10x crowded line fake need fucking donglequot genius let,"['quotthe', 'apple', 'store', 'mall', 'sunday', '10x', 'crowded', 'line', 'fake', 'need', 'fucking', 'donglequot', 'genius', 'let']",q u o t t h e   a p p l e   s t o r e   m a l l   s u n d a y   1 0 x   c r o w d e d   l i n e   f a k e   n e e d   f u c k i n g   d o n g l e q u o t   g e n i u s   l e t
1.0,apple,makeshift apple store 6th congress youre kidding amazing,"['makeshift', 'apple', 'store', '6th', 'congress', 'youre', 'kidding', 'amazing']",m a k e s h i f t   a p p l e   s t o r e   6 t h   c o n g r e s s   y o u r e   k i d d i n g   a m a z i n g
1.0,apple,temporary apple store really coolas ipad,"['temporary', 'apple', 'store', 'really', 'coolas', 'ipad']",t e m p o r a r y   a p p l e   s t o r e   r e a l l y   c o o l a s   i p a d
1.0,apple,temporary apple store set shit temptation going control,"['temporary', 'apple', 'store', 'set', 'shit', 'temptation', 'going', 'control']",t e m p o r a r y   a p p l e   s t o r e   s e t   s h i t   t e m p t a t i o n   g o i n g   c o n t r o l
1.0,apple,temporary apple store opens 5pm 6th congress line already growing viewio via,"['temporary', 'apple', 'store', 'open', '5pm', '6th', 'congress', 'line', 'already', 'growing', 'viewio', 'via']",t e m p o r a r y   a p p l e   s t o r e   o p e n s   5 p m   6 t h   c o n g r e s s   l i n e   a l r e a d y   g r o w i n g   v i e w i o   v i a
1.0,apple,temporary apple store block office cant wait see line tomorrow photos come,"['temporary', 'apple', 'store', 'block', 'office', 'cant', 'wait', 'see', 'line', 'tomorrow', 'photo', 'come']",t e m p o r a r y   a p p l e   s t o r e   b l o c k   o f f i c e   c a n t   w a i t   s e e   l i n e   t o m o r r o w   p h o t o s   c o m e
-1.0,apple,base camp apple,"['base', 'camp', 'apple']",b a s e   c a m p   a p p l e
-1.0,apple,ipad news apps last year,"['ipad', 'news', 'apps', 'last', 'year']",i p a d   n e w s   a p p s   l a s t   y e a r
1.0,apple,iphone apps youuall probably need use,"['iphone', 'apps', 'youuall', 'probably', 'need', 'use']",i p h o n e   a p p s   y o u u a l l   p r o b a b l y   n e e d   u s e
1.0,apple,ipad apps like software development release sta working update,"['ipad', 'apps', 'like', 'software', 'development', 'release', 'sta', 'working', 'update']",i p a d   a p p s   l i k e   s o f t w a r e   d e v e l o p m e n t   r e l e a s e   s t a   w o r k i n g   u p d a t e
-1.0,apple,screenburn launch clients new iphone game find,"['screenburn', 'launch', 'client', 'new', 'iphone', 'game', 'find']",s c r e e n b u r n   l a u n c h   c l i e n t s   n e w   i p h o n e   g a m e   f i n d
1.0,apple,overheard quotthe ipad relaxing computerquot agreed,"['overheard', 'quotthe', 'ipad', 'relaxing', 'computerquot', 'agreed']",o v e r h e a r d   q u o t t h e   i p a d   r e l a x i n g   c o m p u t e r q u o t   a g r e e d
-1.0,apple,overheard interactive quotarg hate iphone want blackberry backquot,"['overheard', 'interactive', 'quotarg', 'hate', 'iphone', 'want', 'blackberry', 'backquot']",o v e r h e a r d   i n t e r a c t i v e   q u o t a r g   h a t e   i p h o n e   w a n t   b l a c k b e r r y   b a c k q u o t
-1.0,apple,ui quotapple comes cool technology ones ever heard dont go conferencesquotu,"['ui', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'dont', 'go', 'conferencesquotu']",u i   q u o t a p p l e   c o m e s   c o o l   t e c h n o l o g y   o n e s   e v e r   h e a r d   d o n t   g o   c o n f e r e n c e s q u o t u
-1.0,apple,long line else apple store,"['long', 'line', 'else', 'apple', 'store']",l o n g   l i n e   e l s e   a p p l e   s t o r e
1.0,apple,last year everbody talking ipad year social media driven revolutions year better,"['last', 'year', 'everbody', 'talking', 'ipad', 'year', 'social', 'medium', 'driven', 'revolution', 'year', 'better']",l a s t   y e a r   e v e r b o d y   t a l k i n g   i p a d   y e a r   s o c i a l   m e d i a   d r i v e n   r e v o l u t i o n s   y e a r   b e t t e r
1.0,apple,long line apple pop store ipad great marketing apple,"['long', 'line', 'apple', 'pop', 'store', 'ipad', 'great', 'marketing', 'apple']",l o n g   l i n e   a p p l e   p o p   s t o r e   i p a d   g r e a t   m a r k e t i n g   a p p l e
1.0,apple,knackered home playing ipad updating iphone timeline smashed paytweets cant make go bed,"['knackered', 'home', 'playing', 'ipad', 'updating', 'iphone', 'timeline', 'smashed', 'paytweets', 'cant', 'make', 'go', 'bed']",k n a c k e r e d   h o m e   p l a y i n g   i p a d   u p d a t i n g   i p h o n e   t i m e l i n e   s m a s h e d   p a y t w e e t s   c a n t   m a k e   g o   b e d
-1.0,apple,overheard mdw ill second quothalfway iphone battery already havent even boarded plane quot,"['overheard', 'mdw', 'ill', 'second', 'quothalfway', 'iphone', 'battery', 'already', 'havent', 'even', 'boarded', 'plane', 'quot']",o v e r h e a r d   m d w   i l l   s e c o n d   q u o t h a l f w a y   i p h o n e   b a t t e r y   a l r e a d y   h a v e n t   e v e n   b o a r d e d   p l a n e   q u o t
1.0,apple,apple schools marketing expes,"['apple', 'school', 'marketing', 'expes']",a p p l e   s c h o o l s   m a r k e t i n g   e x p e s
1.0,apple,huge line store crowd tripping get new ipad,"['huge', 'line', 'store', 'crowd', 'tripping', 'get', 'new', 'ipad']",h u g e   l i n e   s t o r e   c r o w d   t r i p p i n g   g e t   n e w   i p a d
1.0,apple,laughed ipad spent week hauling macbook everywhere really want ipad shoulder rub,"['laughed', 'ipad', 'spent', 'week', 'hauling', 'macbook', 'everywhere', 'really', 'want', 'ipad', 'shoulder', 'rub']",l a u g h e d   i p a d   s p e n t   w e e k   h a u l i n g   m a c b o o k   e v e r y w h e r e   r e a l l y   w a n t   i p a d   s h o u l d e r   r u b
1.0,apple,attendees need qr code reader iphone tweet us image badge first get optiscan free,"['attendee', 'need', 'qr', 'code', 'reader', 'iphone', 'tweet', 'u', 'image', 'badge', 'first', 'get', 'optiscan', 'free']",a t t e n d e e s   n e e d   q r   c o d e   r e a d e r   i p h o n e   t w e e t   u s   i m a g e   b a d g e   f i r s t   g e t   o p t i s c a n   f r e e
1.0,apple,hey attendeesyou hop line store four days til new ipad2 comes,"['hey', 'attendeesyou', 'hop', 'line', 'store', 'four', 'day', 'til', 'new', 'ipad', '2', 'come']",h e y   a t t e n d e e s y o u   h o p   l i n e   s t o r e   f o u r   d a y s   t i l   n e w   i p a d 2   c o m e s
-1.0,both,took away lego pit replaced recharging station might check prices iphone crap samsung android,"['took', 'away', 'lego', 'pit', 'replaced', 'recharging', 'station', 'might', 'check', 'price', 'iphone', 'crap', 'samsung', 'android']",t o o k   a w a y   l e g o   p i t   r e p l a c e d   r e c h a r g i n g   s t a t i o n   m i g h t   c h e c k   p r i c e s   i p h o n e   c r a p   s a m s u n g   a n d r o i d
-1.0,apple,bad apple shows late qs process poopoos ideas leaves early even quotim creativequot busy,"['bad', 'apple', 'show', 'late', 'q', 'process', 'poopoos', 'idea', 'leaf', 'early', 'even', 'quotim', 'creativequot', 'busy']",b a d   a p p l e   s h o w s   l a t e   q s   p r o c e s s   p o o p o o s   i d e a s   l e a v e s   e a r l y   e v e n   q u o t i m   c r e a t i v e q u o t   b u s y
-1.0,apple,trying balance power power needs iphone vs ipad 3g ipad sucks quick might go airplane mode,"['trying', 'balance', 'power', 'power', 'need', 'iphone', 'v', 'ipad', '3g', 'ipad', 'suck', 'quick', 'might', 'go', 'airplane', 'mode']",t r y i n g   b a l a n c e   p o w e r   p o w e r   n e e d s   i p h o n e   v s   i p a d   3 g   i p a d   s u c k s   q u i c k   m i g h t   g o   a i r p l a n e   m o d e
1.0,apple,iphone battery,"['iphone', 'battery']",i p h o n e   b a t t e r y
-1.0,apple,iphone battery cant keep tweets thanks apple,"['iphone', 'battery', 'cant', 'keep', 'tweet', 'thanks', 'apple']",i p h o n e   b a t t e r y   c a n t   k e e p   t w e e t s   t h a n k s   a p p l e
1.0,apple,fun watch apple opening popup store,"['fun', 'watch', 'apple', 'opening', 'popup', 'store']",f u n   w a t c h   a p p l e   o p e n i n g   p o p u p   s t o r e
1.0,apple,control set open popup shop core action via cc,"['control', 'set', 'open', 'popup', 'shop', 'core', 'action', 'via', 'cc']",c o n t r o l   s e t   o p e n   p o p u p   s h o p   c o r e   a c t i o n   v i a   c c
1.0,apple,celebrate beauty web msft launch amp play new game win ipad2,"['celebrate', 'beauty', 'web', 'msft', 'launch', 'amp', 'play', 'new', 'game', 'win', 'ipad', '2']",c e l e b r a t e   b e a u t y   w e b   m s f t   l a u n c h   a m p   p l a y   n e w   g a m e   w i n   i p a d 2
-1.0,apple,ui best thing ive heard weekend quoti gave ipad money relief dont need ipad quot,"['ui', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', 'money', 'relief', 'dont', 'need', 'ipad', 'quot']",u i   b e s t   t h i n g   i v e   h e a r d   w e e k e n d   q u o t i   g a v e   i p a d   m o n e y   r e l i e f   d o n t   n e e d   i p a d   q u o t
1.0,apple,ipad betterthey time improve,"['ipad', 'betterthey', 'time', 'improve']",i p a d   b e t t e r t h e y   t i m e   i m p r o v e
1.0,apple,go beyond eah hour year sharing positive actions world download iphone app,"['go', 'beyond', 'eah', 'hour', 'year', 'sharing', 'positive', 'action', 'world', 'download', 'iphone', 'app']",g o   b e y o n d   e a h   h o u r   y e a r   s h a r i n g   p o s i t i v e   a c t i o n s   w o r l d   d o w n l o a d   i p h o n e   a p p
-1.0,apple,ui black white ipad u question,"['ui', 'black', 'white', 'ipad', 'u', 'question']",u i   b l a c k   w h i t e   i p a d   u   q u e s t i o n
1.0,apple,impulsive buy friends gt one selling 1st gen 32gb 3g ipad,"['impulsive', 'buy', 'friend', 'gt', 'one', 'selling', '1st', 'gen', '32gb', '3g', 'ipad']",i m p u l s i v e   b u y   f r i e n d s   g t   o n e   s e l l i n g   1 s t   g e n   3 2 g b   3 g   i p a d
1.0,apple,ui buying new ipads u,"['ui', 'buying', 'new', 'ipads', 'u']",u i   b u y i n g   n e w   i p a d s   u
1.0,apple,someones buying present apple opening popup store,"['someone', 'buying', 'present', 'apple', 'opening', 'popup', 'store']",s o m e o n e s   b u y i n g   p r e s e n t   a p p l e   o p e n i n g   p o p u p   s t o r e
1.0,apple,nice find rsqs,"['nice', 'find', 'rsqs']",n i c e   f i n d   r s q s
1.0,apple,exciting canuat wait apple opening temporary store downtown amp ipad launch,"['exciting', 'canuat', 'wait', 'apple', 'opening', 'temporary', 'store', 'downtown', 'amp', 'ipad', 'launch']",e x c i t i n g   c a n u a t   w a i t   a p p l e   o p e n i n g   t e m p o r a r y   s t o r e   d o w n t o w n   a m p   i p a d   l a u n c h
1.0,apple,great ceain meetings hello holler gram new ipad app,"['great', 'ceain', 'meeting', 'hello', 'holler', 'gram', 'new', 'ipad', 'app']",g r e a t   c e a i n   m e e t i n g s   h e l l o   h o l l e r   g r a m   n e w   i p a d   a p p
-1.0,apple,ipad coming guess apples pretty desperate give attention,"['ipad', 'coming', 'guess', 'apple', 'pretty', 'desperate', 'give', 'attention']",i p a d   c o m i n g   g u e s s   a p p l e s   p r e t t y   d e s p e r a t e   g i v e   a t t e n t i o n
1.0,apple,seriously considering leaving macbook pro home flying solo ipad week think make work,"['seriously', 'considering', 'leaving', 'macbook', 'pro', 'home', 'flying', 'solo', 'ipad', 'week', 'think', 'make', 'work']",s e r i o u s l y   c o n s i d e r i n g   l e a v i n g   m a c b o o k   p r o   h o m e   f l y i n g   s o l o   i p a d   w e e k   t h i n k   m a k e   w o r k
-1.0,apple,among coolgoofy things ive spied today ipad case made look like etchnsketch grown game tug war,"['among', 'coolgoofy', 'thing', 'ive', 'spied', 'today', 'ipad', 'case', 'made', 'look', 'like', 'etchnsketch', 'grown', 'game', 'tug', 'war']",a m o n g   c o o l g o o f y   t h i n g s   i v e   s p i e d   t o d a y   i p a d   c a s e   m a d e   l o o k   l i k e   e t c h n s k e t c h   g r o w n   g a m e   t u g   w a r
-1.0,apple,crazy look around realize last year one ipad,"['crazy', 'look', 'around', 'realize', 'last', 'year', 'one', 'ipad']",c r a z y   l o o k   a r o u n d   r e a l i z e   l a s t   y e a r   o n e   i p a d
-1.0,apple,crazy big crowds apple store,"['crazy', 'big', 'crowd', 'apple', 'store']",c r a z y   b i g   c r o w d s   a p p l e   s t o r e
-1.0,apple,shipments daily follow updates popup apple store seems popup ipad2s,"['shipment', 'daily', 'follow', 'update', 'popup', 'apple', 'store', 'seems', 'popup', 'ipad', '2']",s h i p m e n t s   d a i l y   f o l l o w   u p d a t e s   p o p u p   a p p l e   s t o r e   s e e m s   p o p u p   i p a d 2 s
1.0,apple,four days,"['four', 'day']",f o u r   d a y s
-1.0,apple,iphone dead find secret batphone,"['iphone', 'dead', 'find', 'secret', 'batphone']",i p h o n e   d e a d   f i n d   s e c r e t   b a t p h o n e
-1.0,apple,apple deliberately chose march ipad availability knowing large chunk customer base,"['apple', 'deliberately', 'chose', 'march', 'ipad', 'availability', 'knowing', 'large', 'chunk', 'customer', 'base']",a p p l e   d e l i b e r a t e l y   c h o s e   m a r c h   i p a d   a v a i l a b i l i t y   k n o w i n g   l a r g e   c h u n k   c u s t o m e r   b a s e
1.0,apple,best ipad design big chunky elements generous space clarity trumps density tap quality trumps tap quantity,"['best', 'ipad', 'design', 'big', 'chunky', 'element', 'generous', 'space', 'clarity', 'trump', 'density', 'tap', 'quality', 'trump', 'tap', 'quantity']",b e s t   i p a d   d e s i g n   b i g   c h u n k y   e l e m e n t s   g e n e r o u s   s p a c e   c l a r i t y   t r u m p s   d e n s i t y   t a p   q u a l i t y   t r u m p s   t a p   q u a n t i t y
1.0,apple,attending designing ipad interfaces new navigation schemas w great stuff far,"['attending', 'designing', 'ipad', 'interface', 'new', 'navigation', 'schema', 'w', 'great', 'stuff', 'far']",a t t e n d i n g   d e s i g n i n g   i p a d   i n t e r f a c e s   n e w   n a v i g a t i o n   s c h e m a s   w   g r e a t   s t u f f   f a r
1.0,apple,lovin digital band sings iphone amp plays guitar app fans record vids ipad2s digital,"['lovin', 'digital', 'band', 'sings', 'iphone', 'amp', 'play', 'guitar', 'app', 'fan', 'record', 'vids', 'ipad', '2', 'digital']",l o v i n   d i g i t a l   b a n d   s i n g s   i p h o n e   a m p   p l a y s   g u i t a r   a p p   f a n s   r e c o r d   v i d s   i p a d 2 s   d i g i t a l
